"","node_id","protocol","user_agent","connected_since","services","height","hostname","city","country_code","latitude","longitude","timezone","asn","organization_name"
"11905","34.78.180.55:8333","70015","/Satoshi:0.20.1/","1687737720","1037","795931","55.180.78.34.bc.googleusercontent.com","Brussels","BE",50.8534,4.347,"Europe/Brussels","AS396982","GOOGLE-CLOUD-PLATFORM"
"11906","yzo2vz4kuitm53zwynkm7ddfdw5escsp5fp7rgf6uspphe653mvdekqd.onion:8333","70016","/Satoshi:23.0.0/","1687734432","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11907","176.9.38.204:8333","70015","/Satoshi:0.18.1/","1684329960","1037","795932","static.204.38.9.176.clients.your-server.de",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"11908","[2a0b:7140:4:1:5054:ff:fe5a:dc9f]:8333","70016","/Satoshi:24.1.0/","1687256651","1032","795932","2a0b:7140:4:1:5054:ff:fe5a:dc9f",NA,"DE",51.2993,9.491,"Europe/Berlin","AS51395","Datasource AG"
"11909","fmuyjnceqetbc7vadfnyod3jcbzhotkwmrd5hctwdsuohhc4e7cygkid.onion:8333","70016","/Satoshi:24.0.0/","1687386922","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11910","[2a01:4f9:2b:259::2]:8333","70015","/Satoshi:0.20.0/","1686048251","1033","795932","2a01:4f9:2b:259::2",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"11911","80.2.177.111:8333","70016","/Satoshi:24.0.1/","1687108403","1033","795932","rdng-27-b2-v4wan-167869-cust366.vm39.cable.virginm.net","Leyton","GB",51.5598,-0.0096,"Europe/London","AS5089","Virgin Media Limited"
"11912","axhfklnqurbcy3r6iknrofqyjaywsitxqcjqpa272xgk4dxkgptvbpid.onion:8333","70016","/Satoshi:24.0.1/","1686822527","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11913","gwlollajyf55sgzxe3hb62o5whiamyqtgwcelxzxpgx4g7yikzc23sid.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687736327","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11914","7t3xvvmrze4bd3vj5qo2jlhefyb6u4yy7f5isddpxjzvfgbbxahys7yd.onion:8333","70016","/Satoshi:23.0.0/","1687605490","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11915","207.6.23.132:8333","70016","/Satoshi:24.0.1/","1687367920","1033","795932","d207-6-23-132.bchsia.telus.net","Richmond","CA",49.1689,-123.1442,"America/Vancouver","AS852","TELUS Communications"
"11916","cu3tr7ltvb6qnugn3kwhflkbocft6k2rksgkcb56narc34cy7jxb3fqd.onion:8333","70016","/Satoshi:23.99.0/","1687394328","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11917","je35ydxineezgkmm6nxmzdhr5hryt5nvg4lj6azjevjulvf73qstwoad.onion:8333","70016","/Satoshi:24.0.1/","1687733501","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11918","gbe25l5mdweax7s3hkgg2ty3fvliimveeku77c6d4jumcmllb5unhmad.onion:8333","70016","/Satoshi:24.0.1/","1687577711","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11919","194.35.185.167:8333","70016","/Satoshi:25.0.0/","1685807084","1033","795932","167-184-035-194.ip-addr.vsenet.de","Sankt Wendel","DE",49.4658,7.167,"Europe/Berlin","AS9063","VSE NET GmbH"
"11920","tm37th67jlpsr6ofgwt6qhbyirloatps2uthzslflpuqilu4xykf7uad.onion:8333","70016","/Satoshi:24.0.1/","1687593327","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11921","66rqeganlzt7uvhwuteisfpukwly6uwvgjubvpt62ngqcplclhhpe2ad.onion:8333","70016","/Satoshi:23.0.0/","1687724807","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11922","qfd32ofjgw2hiuef3wixy2koz3hgkcucm7pue4jbf4hmjdhmadupxdid.onion:8333","70016","/Satoshi:23.0.0/","1687643621","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11923","[2001:41d0:8:b9d8::1]:8333","70016","/Satoshi:0.21.0/","1687694863","1033","795932","2001:41d0:8:b9d8::1",NA,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS"
"11924","rafceawlrdfdpdsrh3kficcwdyz3jjrdxyk5bkggnjrw6widwo6w33id.onion:8333","70016","/Satoshi:25.0.0/","1687733492","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11925","143.110.171.5:8333","70015","/Satoshi:0.20.1/","1687737720","1037","795931","143.110.171.5","Slough","GB",51.5368,-0.6718,"Europe/London","AS14061","DIGITALOCEAN-ASN"
"11926","[2601:405:4a00:876:c8d3:f081:2ce8:ba8e]:8333","70016","/Satoshi:22.0.0/","1687732094","1033","795932","2601:405:4a00:876:c8d3:f081:2ce8:ba8e","East Lansing","US",42.7367,-84.4758,"America/Detroit","AS7922","COMCAST-7922"
"11927","op3k4yfjpckitwz6byomrulfxcznfh7dnan6kruq3dsqvbuuujyej6qd.onion:8333","70016","/Satoshi:24.0.1/","1687687531","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11928","34.65.53.140:8333","70015","/Satoshi:0.20.1/","1687737250","1037","795932","140.53.65.34.bc.googleusercontent.com","Zurich","CH",47.3682,8.5671,"Europe/Zurich","AS396982","GOOGLE-CLOUD-PLATFORM"
"11929","45.14.10.234:8333","70016","/Satoshi:25.0.0/","1687198584","1101","795932","45.14.10.234","Nagyhalasz","HU",48.1309,21.7614,"Europe/Budapest","AS42864","Giganet Internet Szolgaltato Kft"
"11930","6weak3km5nlwhd75eojvhslm2nvsrdjcdxqzby6zbywclewsnrqrdrad.onion:8333","70016","/Satoshi:24.0.1/","1687713201","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11931","yhurbz6lbu6xwcylmm37jftan2xb47ye34zney46l3d6yn52m4fxkjqd.onion:8333","70016","/Satoshi:24.0.1/","1687734920","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11932","5ngcxrrpkcciev6uagutm6zjoi7d6l3nlhiktii3z3mhzpcb5qkiisad.onion:8333","70016","/Satoshi:23.0.0/","1687384522","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11933","81.6.43.171:8333","70016","/Satoshi:24.0.1/","1684329021","1033","795932","81-6-43-171.init7.net","Zurich","CH",47.3804,8.5412,"Europe/Zurich","AS13030","Init7 (Switzerland) Ltd."
"11934","ksbirrmravonqxdw7ppyd3o4uu5g26blsmwwmprottz7qk7b56k4smqd.onion:8333","70016","/Satoshi:25.0.0/","1687384996","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11935","173.212.242.5:8333","70015","/Satoshi:0.18.1/","1687024670","1037","795932","vmi880288.contaboserver.net","Nuremberg","DE",49.405,11.1617,"Europe/Berlin","AS51167","Contabo GmbH"
"11936","fmxlcsftw7cz3cxhrstk2cl5knieasvjgyutu66v5e7jcn2ouaja6syd.onion:8333","70016","/Satoshi:24.0.1/","1687733030","1097","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11937","qzqw6dgef7ddmj4p5xdwsigcnn64sdzuu55icptwbtfzppchcozjvmyd.onion:8333","70016","/Satoshi:24.0.1/","1687480973","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11938","167.99.187.41:8333","70015","/Satoshi:0.20.1/","1687737720","1037","795925","167.99.187.41","Toronto","CA",43.6547,-79.3623,"America/Toronto","AS14061","DIGITALOCEAN-ASN"
"11939","e3yhs5tfgngjlic4e2pqjvz2eanlhjxvgpn2we7dzxcxogwmevjkvrqd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687718015","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11940","[2a01:4f8:171:159a::2]:8333","70016","/Satoshi:22.0.0/","1687733029","1033","795932","2a01:4f8:171:159a::2",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"11941","65.108.134.154:8333","70016","/Satoshi:24.0.1/","1685341859","1101","795932","static.154.134.108.65.clients.your-server.de","Helsinki","FI",60.1797,24.9344,"Europe/Helsinki","AS24940","Hetzner Online GmbH"
"11942","vi6cw3n7g6rwpve42xwqirpdctwlbdt7q5je6j6tbo5bnbnyksc46lid.onion:8333","70016","/Satoshi:24.0.1/","1687585601","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11943","zpq2nzcnlasmy3rmwtmaybav6t7xfrvorqqdwntnbgbxqujyy3dkwlid.onion:8333","70016","/Satoshi:23.0.0/","1687530035","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11944","ttcntqm4sy7ggfaswms3fn26iqbisjc3fagiy7f3miztregcebvg2yqd.onion:8333","70016","/Satoshi:0.21.1/","1686519040","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11945","148.72.144.238:8333","70016","/Satoshi:24.0.1/","1684764542","1033","795932","condor3677.startdedicated.com","St Louis","US",38.6287,-90.1988,"America/Chicago","AS30083","AS-30083-GO-DADDY-COM-LLC"
"11946","[2a02:a00:e004:91::10]:8333","70016","/Satoshi:23.0.0/","1686134064","1032","795932","office.godau.eu",NA,"DE",51.2993,9.491,"Europe/Berlin","AS15987","Portunity GmbH"
"11947","141.95.45.161:8333","70016","/Satoshi:22.0.0/","1687735370","1033","795932","ns316627.ip-141-95-45.eu",NA,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS"
"11948","c2ciqm7i4msyhyxwbi5lqlzjmemvhmatouap2476afrgi63mrzqj5did.onion:8333","70016","/Satoshi:24.0.1/","1687525384","1101","795774",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11949","xacrxrv5lccgzljyk53veecul3cs22dukhnsldy5inmv6aw7llpxa2ad.onion:8333","70016","/Satoshi:24.0.1/","1687687529","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11950","ies7ria5rhyufsl7xeyu7yx62i62ywovzehek4cadpzxj6jhsoydntyd.onion:8333","70016","/Satoshi:25.0.0/","1687634265","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11951","aqd7enkmxxuecnhikjl63m56aom3ucexcbweijyjxoc7yantcap25ayd.onion:8333","70016","/Satoshi:23.0.0/Knots:20220529/","1687440343","67109965","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11952","qfdmtr3qufj4wguhgtrsy3tdoomzpkzbl6qstmkbwhxbuttyawp4mtad.onion:8333","70016","/Satoshi:24.0.1/","1687663522","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11953","uwbvsxrhkkpbzr5qrs3phqwxc24nmsnga6jezwvrs4ul4tox6uwqegyd.onion:8333","70016","/Satoshi:24.0.1/","1687481969","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11954","yst3cdzxkdromoe4wu6rfg5zmpvxz6avdjnzirv3pdc5quw357vjtxad.onion:8333","70016","/Satoshi:24.0.1/","1686708099","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11955","3.17.142.163:8333","70015","/Satoshi:0.17.1/","1687354795","1037","795932","ec2-3-17-142-163.us-east-2.compute.amazonaws.com","Columbus","US",39.9587,-82.9987,"America/New_York","AS16509","AMAZON-02"
"11956","5fm626edb2zx53533tvgplr2u76pkl2capfm7heb6nwbpaay3nedd5ad.onion:8333","70016","/Satoshi:23.0.0/","1687493174","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11957","iqhxy3kuwho7ob3m57v5ubvq7oaoujhqgq7chmii47ssbok7bun3dlad.onion:8333","70016","/Satoshi:0.21.0/","1687717571","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11958","217.23.3.251:8333","70016","/Satoshi:24.0.1/","1684328020","1033","795932","galaxy.abdnet.org","Naaldwijk","NL",51.9981,4.198,"Europe/Amsterdam","AS49981","WorldStream B.V."
"11959","k3xzrfs22klidxsp6dxj63gybusvi5mfamiachcel7k4wzwu577e3dad.onion:8333","70016","/Satoshi:23.0.0/","1687666210","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11960","nq5zi4o3lgudliylmvsepqqajbjyyhcghwgyfngimajvprc6llz45oyd.onion:8333","70016","/Satoshi:23.0.0(RoninDojo 2.0.0)/","1687376043","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11961","7c5zmyas7lyzhu7oltmuoowexzxzb5g6wctgssimckdqtqzq75lfeaqd.onion:8333","70016","/Satoshi:23.0.0/","1687687085","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11962","86.104.228.38:8333","70016","/Satoshi:23.0.0/","1685916755","1033","795932","86.104.228.38","Zurich","CH",47.3682,8.5671,"Europe/Zurich","AS45021","BIP21 SAS"
"11963","uj2ib5bbi6r3mtmabgeght7gyv265gv345snm2yviudggmh2uewfonyd.onion:8333","70016","/Satoshi:23.0.0/","1687046257","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11964","tevdhdm3samakwqb5pe65u6t6qsryn4ydnodm77tv3eeknfp55bvpuid.onion:8333","70016","/Satoshi:22.0.0/","1687735849","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11965","czypxjdtirlmvlizzc4bvi5d6bxauth65irnvjpae7tv2ayym4sa6dqd.onion:8333","70016","/Satoshi:25.0.0/","1687723913","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11966","v3jocfnz7esxammcmffp7johg4posszv6jbhx6r7sr7kfxjcgftgdfyd.onion:8333","70016","/Satoshi:25.0.0/","1687438940","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11967","[2a0b:7140:3:1:5054:ff:fe0c:2b08]:8333","70016","/Satoshi:24.1.0/","1686752452","1032","795932","2a0b:7140:3:1:5054:ff:fe0c:2b08",NA,"DE",51.2993,9.491,"Europe/Berlin","AS42708","GleSYS AB"
"11968","5.255.98.78:8333","70016","/Satoshi:25.0.0/","1687447022","1100","795932","new.rof.tools",NA,"NL",52.3824,4.8995,"Europe/Amsterdam","AS60404","The Infrastructure Group B.V."
"11969","51.210.61.169:8333","70016","/Satoshi:22.0.0/","1687729342","1037","795932","ip169.ip-51-210-61.eu",NA,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS"
"11970","[2a01:4f8:c2c:5810::1]:8333","70015","/Satoshi:0.20.0/","1684332589","1032","795932","2a01:4f8:c2c:5810::1",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"11971","badoktlnt7af5xg2em4jxcpjyceixb6y6zof2h76x742nv2tqkozseqd.onion:8333","70016","/Satoshi:24.0.1/","1687714510","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11972","wvoypibv7tl7f7kza3nghtb3oaavaqbnjbr7hxxkk34rlfwctzgrqtyd.onion:8333","70016","/Satoshi:24.0.1/","1687725704","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11973","r54tj7mvwjbu23eb7gsvxtjov6kpjtwnurqz5fm3maqd2ycadh24xrqd.onion:8333","70016","/Satoshi:23.0.0/","1687723894","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11974","4cnrvilmvrmjrmxhjehhlsoakij6xnea4lphwukx66pokbxga4zcqjyd.onion:8333","70016","/Satoshi:23.0.0/","1687154506","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11975","hfuqzkok66n6lpp6odg45pdd77fy5aioyk3iqtq5rsqqdqvunbnv5pyd.onion:8333","70016","/Satoshi:24.0.1/","1687434239","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11976","fejroflwti6wgw5hdjkowzae6x6mdyjhqnroee34dhgl2ilutt7hggyd.onion:8333","70016","/Satoshi:24.0.1/","1687716265","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11977","hbn4v5q2kx737vj2t2sgxzm3wunni75c6eeawyv5w3esyu5hjz5g24id.onion:8333","70016","/Satoshi:24.0.1/","1687291298","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11978","185.6.124.16:8333","70016","/Satoshi:24.0.1/","1687160206","1033","795932","185.6.124.16","Serpukhov","RU",55.1648,37.3668,"Europe/Moscow","AS47321","Autonomous Non-Profit Organization Institute of Engineering Physics"
"11979","51.81.208.111:30200","70016","/Satoshi:22.0.0/","1687681647","1033","795932","ns1010533.ip-51-81-208.us","Hillsboro","US",45.5397,-122.9638,"America/Los_Angeles","AS16276","OVH SAS"
"11980","35.180.238.127:8333","70016","/Satoshi:23.0.0/","1687573495","1033","795932","ec2-35-180-238-127.eu-west-3.compute.amazonaws.com","Paris","FR",48.8323,2.4075,"Europe/Paris","AS16509","AMAZON-02"
"11981","[2405:9800:b973:9499:f998:d2c9:3632:eba3]:8333","70016","/Satoshi:25.0.0/","1687736351","1101","795932","2405-9800-b970.44.pool1.mscs-mser02.myaisfibre.com",NA,"TH",13.7442,100.4608,"Asia/Bangkok","AS133481","AIS Fibre"
"11982","enapckbofsqgaaxkykjk7u7zqv5imgohm6z66zsu5o5je7v6l24so5yd.onion:8333","70016","/Satoshi:24.0.1/","1687614791","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11983","uxxjarsllq2b5ivplsmsnebrdhgsqnn7qvvnc5nyfcehv24cxvzae3id.onion:8333","70016","/Satoshi:24.0.1/","1687311467","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11984","pub3i3j63rjof2mt4tegdkiz3bojgdvydcwu34cl7bzrkm7jnovh73qd.onion:8333","70016","/Satoshi:24.0.1/","1687176680","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11985","4udk6arzic7wdcib2bi3e6gi3tnvqh75pkr4gmkact7h5lgzt3vk75id.onion:8333","70016","/Satoshi:24.0.1/","1687688478","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11986","[2001:1620:542c:210::100]:8333","70016","/Satoshi:25.0.0/","1687368801","1033","795932","2001:1620:542c:210::100","Thalwil","CH",47.2964,8.57,"Europe/Zurich","AS13030","Init7 (Switzerland) Ltd."
"11987","khywbyilbbrk4et575d4lpq5xjkaa4woxqdbxuhjix2ljsmvdl6betad.onion:8333","70016","/Satoshi:24.0.1/","1687714070","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11988","95.216.235.196:8333","70016","/Satoshi:24.0.1/","1684329009","1033","795932","static.196.235.216.95.clients.your-server.de","Helsinki","FI",60.1719,24.9347,"Europe/Helsinki","AS24940","Hetzner Online GmbH"
"11989","e25x7hckkxgtluh5wlmegyonssgck2klrcc5muq7qpui5taesumy7fyd.onion:8333","70016","/Satoshi:24.0.1/","1687112693","1100","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11990","plg6hi75zysn4jb25rp2brdefoghmjkrdr5ok3qcgpqzirjybu337oyd.onion:8333","70016","/Satoshi:23.0.0/","1687644070","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11991","wfasd3g73ij2uroixqn2k46ewi665erma3obajs3rpwfvydhqhi6ugid.onion:8333","70016","/Satoshi:23.0.0/","1687679413","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11992","yrsuehajynvdul7qo265sitcs5odrysqphp4esvhbccd2cquc5lxacid.onion:8333","70016","/Satoshi:25.0.0/","1687716731","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11993","121.7.121.155:8333","70016","/Satoshi:25.0.0/","1687685290","1101","795932","bb121-7-121-155.singnet.com.sg",NA,"SG",1.2929,103.8547,"Asia/Singapore","AS9506","Singtel Fibre Broadband"
"11994","pab5hn55xt3pg3j72k7loonn5mmxag65x46qpvmxmqb7lz2emra7yfad.onion:8333","70016","/Satoshi:23.0.0/","1687671513","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11995","85.214.103.48:8333","70016","/Satoshi:22.0.0/","1687734429","1033","795932","h2815203.stratoserver.net","Berlin","DE",52.5201,13.4425,"Europe/Berlin","AS6724","Strato AG"
"11996","85.196.173.25:8333","70016","/Satoshi:23.0.0/","1686856682","1033","795932","85.196.173.25","Sofia","BG",42.6951,23.325,"Europe/Sofia","AS29580","A1 Bulgaria EAD"
"11997","hy5dbxcsjc46dkylj7rcvt75yrcn73ok4kyo647obpojgfnrhatrk6qd.onion:8333","70016","/Satoshi:23.1.0/","1687644066","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11998","vk3zfref377pzqkob4gdcn474l4ssyqh6jk73hgufcwyaohqv2ypxqqd.onion:8333","70016","/Satoshi:25.0.0/","1687716714","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"11999","zbci2c2pkku7hwg64ek4z4cbyn6o5bnzpzyriqwjckzgs34xmu62szid.onion:8333","70016","/Satoshi:25.0.0/","1687723912","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12000","7hnissrk6d45kgyv347asvbv54vkvcdypginogtdadsn2gon2qebssqd.onion:8333","70016","/Satoshi:24.0.1/","1687687992","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12001","[2a00:7c80:0:7b::b895]:8333","70016","/Satoshi:25.0.0/","1687233307","1032","795932","2a00:7c80:0:7b::b895","Naaldwijk","NL",51.9981,4.198,"Europe/Amsterdam","AS49981","WorldStream B.V."
"12002","hoyeu5zg2ty6chtya4up7avefxjh3luo3q2nxj2qq22vwh3g7feylkad.onion:8333","70016","/Satoshi:0.21.1/","1687240833","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12003","ehnb54s7qmdsvuyaoij4353fyyiiqht23casskhf5zmyw2mmictrz3qd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687734436","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12004","ozdup3bor7mp6s2ispfvs65mgzq6gafn53w3nyutpo45vxgla7vxrkid.onion:8333","70016","/Satoshi:23.0.0(RoninDojo 2.0.0)/","1687632493","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12005","217.246.234.64:8333","70016","/Satoshi:24.0.1/","1687725694","1101","795932","pd9f6ea40.dip0.t-ipconnect.de","Brandis","DE",51.3377,12.6054,"Europe/Berlin","AS3320","Deutsche Telekom AG"
"12006","100.14.51.167:8333","70016","/Satoshi:24.0.1/","1687734906","1033","795932","pool-100-14-51-167.phlapa.fios.verizon.net","West Chester","US",39.9845,-75.586,"America/New_York","AS701","UUNET"
"12007","2cxx7o5tkubfo3na4zcwv6uczngpma43aadi7erqwqr4qalcigckjyid.onion:8333","70016","/Satoshi:24.0.1/","1687232825","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12008","n4yjodtxav32tnhqodyw2oco6mh65pm5gk26ruvgv2ej45ldsativvad.onion:8333","70016","/Satoshi:24.0.1/","1687432835","1032","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12009","j3kt7vqmsofjl5xgw7lpozr2rr4c35fpkssa3q7jn7reg6ddpkl4y2id.onion:8333","70016","/Satoshi:23.0.0/","1687720284","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12010","lqovljihjeisbvli3u6fcjhaljvouuefj5xklrfldz2wzfbn5is5rkid.onion:8333","70016","/Satoshi:25.0.0/","1687427586","1032","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12011","lnuzs6lr6zv4ibqryqx76hwhdwpemmwednnbqxyvtwnvpuht3hejt6ad.onion:8333","70016","/Satoshi:24.0.1/","1687255706","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12012","5pv6hyrytjlet6yyn3uzqlnastvbjrrvekdgamtg3yulicnd77rctgqd.onion:8333","70016","/Satoshi:24.0.1/","1687224264","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12013","5ocl7nnvd5643vu23c3a4rm3m7gsl7o47datotd2hhxfhqs27ruzi7qd.onion:8333","70016","/Satoshi:25.0.0/","1687490293","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12014","7mxtbqihzh7oqsqivhoiwdg5oyoagarv33dhsh5jbi3q542maajvv5qd.onion:8333","70016","/Satoshi:0.21.1/","1687729804","1032","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12015","oxia2xpqdby2fzcnbvqbep5t536a5xfu6iowis47wkxrrrdyaoqhqzyd.onion:8333","70016","/Satoshi:24.0.1/","1687154924","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12016","rz3b5fqj6fc3u3qtz2hxy3dojwp3a2zwmtgwtbk7ik2cwqqvquqb2vqd.onion:8333","70016","/Satoshi:24.0.1/","1687655749","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12017","173.92.221.245:8333","70016","/Satoshi:22.0.0/","1687729795","1033","795932","cpe-173-92-221-245.carolina.res.rr.com","Matthews","US",35.115,-80.7061,"America/New_York","AS11426","TWC-11426-CAROLINAS"
"12018","ph2mzkoiaqtl36haidvf6r2jl2vkaznktg4gze7ovpfzmx5a6x3qcnad.onion:8333","70016","/Satoshi:25.0.0/","1687209876","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12019","155.207.131.21:8333","70016","/Satoshi:25.0.0/","1687347180","1097","795932","forum-2.csd.auth.gr","Thessaloniki","GR",40.6439,22.9358,"Europe/Athens","AS5470","Aristotle University of Thessaloniki"
"12020","[2400:3b00:20:c:bacb:29ff:feab:8886]:8333","70016","/Satoshi:24.0.1/","1684849188","1033","795932","2400:3b00:20:c:bacb:29ff:feab:8886",NA,"IN",21.9974,79.0011,"Asia/Kolkata","AS18229","CtrlS"
"12021","167.235.157.131:8333","70015","/Satoshi:0.20.0/","1684328018","1032","795932","static.131.157.235.167.clients.your-server.de",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"12022","35.198.209.5:8333","70015","/Satoshi:0.19.99/","1684328020","1033","795932","5.209.198.35.bc.googleusercontent.com",NA,"SG",1.2929,103.8547,"Asia/Singapore","AS396982","GOOGLE-CLOUD-PLATFORM"
"12023","kagr557mmmjzfewkse4ymyn2zgwwy7afq6ph5v2qwsoqyv4son5dskqd.onion:8333","70016","/Satoshi:25.0.0/","1687723449","1100","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12024","qsytsbuqpe6jhxasaxwst72cdhmk2tl5t5fs3ib7mbehds5ridoi22qd.onion:8333","70016","/Satoshi:24.0.1/","1687195478","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12025","uoaik64xq6apnwf7yd2jmr7dv53j5g6t2tagnyudpaglpw76qh3k6uyd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687734434","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12026","217.226.191.69:8333","70016","/Satoshi:24.0.1/","1687517215","1033","795932","pd9e2bf45.dip0.t-ipconnect.de","Fürth","DE",49.4716,10.9961,"Europe/Berlin","AS3320","Deutsche Telekom AG"
"12027","dli54wkmkxbolnrkdzmzsl64efpmrmkb6s3rvikrh3sgqxlbeua6euyd.onion:8333","70016","/Satoshi:24.0.1/","1687268060","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"12028","54jzpdw5wxawfkdnp6ya2mlre5xpwajvyh6q7g4mlvtbzrfxbcd4lzad.onion:8333","70016","/Satoshi:24.0.1/","1687737259","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
